"PID","PPID","Name","Path","CommandLine","Owner","SHA256","CreationDate","WorkingSetMB","ThreadCount","HandleCount","Flags"
"20460","1364","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8117) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 146.0.3856.109)"" --user-data-dir=""C:\Users\Nebula\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2126.5604.40.0 --embedded-browser-webview=1 --always-read-main-dll --metrics-shmem-handle=2368,i,4626737951926433703,3492880147382716264,524288 --field-trial-handle=2012,i,3415322062238397363,3878341272788919931,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --pseudonymization-salt-handle=2020,i,2240053733176521190,17513278327089083933,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2180 /prefetch:11 /pfhostedapp:f06e53d33d81d34bd8d0339aa650d13fa8e90719","NEBULA\Nebula","29CE36EA7A746028BC637095F1068BC29FAC83FC677716FF052B56E913DCE6B7","4/12/2026 12:33:49","36.48","21","345",""
"19624","1364","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8117) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 146.0.3856.109)"" --user-data-dir=""C:\Users\Nebula\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2126.5604.40.0 --embedded-browser-webview=1 --always-read-main-dll --metrics-shmem-handle=2508,i,329590626159674637,14745274769450252469,524288 --field-trial-handle=2012,i,3415322062238397363,3878341272788919931,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --pseudonymization-salt-handle=2020,i,2240053733176521190,17513278327089083933,4 --trace-process-track-uuid=3190708990060038890 --mojo-platform-channel-handle=2528 /prefetch:13 /pfhostedapp:f06e53d33d81d34bd8d0339aa650d13fa8e90719","NEBULA\Nebula","29CE36EA7A746028BC637095F1068BC29FAC83FC677716FF052B56E913DCE6B7","4/12/2026 12:33:49","17.6","10","187",""
"20492","1364","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8117) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 146.0.3856.109)"" --user-data-dir=""C:\Users\Nebula\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2126.5604.40.0 --embedded-browser-webview=1 --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--expose-gc --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5 --time-ticks-at-unix-epoch=-1776011608124319 --launch-time-ticks=21265375 --always-read-main-dll --metrics-shmem-handle=3884,i,13263643810885893915,17498172189584535730,2097152 --field-trial-handle=2012,i,3415322062238397363,3878341272788919931,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --pseudonymization-salt-handle=2020,i,2240053733176521190,17513278327089083933,4 --trace-process-track-uuid=3190708990997080739 --mojo-platform-channel-handle=3904 /pfhostedapp:f06e53d33d81d34bd8d0339aa650d13fa8e90719 /prefetch:1","NEBULA\Nebula","29CE36EA7A746028BC637095F1068BC29FAC83FC677716FF052B56E913DCE6B7","4/12/2026 12:33:49","70.07","43","451",""
"20632","4604","ctfmon.exe",,,"NEBULA\Nebula","NO_PATH","4/12/2026 12:33:49","36.93","13","630",""
"20908","2096","LockApp.exe","C:\WINDOWS\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe","""C:\WINDOWS\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe"" -ServerName:WindowsDefaultLockScreen.AppX7y4nbzq37zn4ks9k7amqjywdat7d3j2z.mca","NEBULA\Nebula","717A74F161ACECEC03A540964227E2EEF68B02BF4506630E295226C77629AAF4","4/12/2026 12:33:49","71.3","51","754",""
"21824","2096","RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe -Embedding","NEBULA\Nebula","61FD42509C0235965E8A7C667DDB32ACE00579501A25D399E3D3574B68518AFB","4/12/2026 12:33:49","37.12","7","431",""
"22020","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:49","24.73","5","423",""
"22068","1996","svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalService -p -s NPSMSvc","NEBULA\Nebula","44FD6F9347CEED5798A25C47167F335EF085AE4648A81F775DD4BDC6240D8189","4/12/2026 12:33:50","21.08","7","281",""
"22428","6552","BraveCrashHandler.exe",,,"N/A","NO_PATH","4/12/2026 12:33:50","1.07","3","190",""
"22436","6552","BraveCrashHandler64.exe",,,"N/A","NO_PATH","4/12/2026 12:33:50","1.01","3","171",""
"6104","2096","PhoneExperienceHost.exe","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.26022.64.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","""C:\Program Files\WindowsApps\Microsoft.YourPhone_1.26022.64.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe"" -ComServer:Background -Embedding","NEBULA\Nebula","5A34934226D569C1BD1AB30D5A22B8DA317A2138B88071C4F7AFACAFFAE51DD0","4/12/2026 12:33:52","145.21","53","1347",""
"23300","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:56","13.48","8","232",""
"22924","2096","TextInputHost.exe","C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe","""C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe"" -ServerName:InputApp.AppXk0k6mrh4r2q0ct33a9wgbez0x7v9cz5y.mca","NEBULA\Nebula","821F955022BEBAFC6BF10BB67440CD1F8BC80763C87E8AECA822CEC5DDD9A94A","4/12/2026 12:33:57","121.97","109","1726",""
"24120","7000","nvcontainer.exe",,,"N/A","NO_PATH","4/12/2026 12:33:57","35.91","23","778",""
"24140","7000","nvcontainer.exe","C:\Program Files\NVIDIA Corporation\NvContainer\nvcontainer.exe","""C:\Program Files\NVIDIA Corporation\NvContainer\nvcontainer.exe"" -f ""C:\ProgramData\NVIDIA Corporation\NVIDIA App\NvContainer\NvContainerUser%d.log"" -d ""C:\Program Files\NVIDIA Corporation\NvContainer\plugins\User"" -r -l 3 -p 30000   -c","NEBULA\Nebula","7168361755EC552A77169A47EB7DF5C4E3A13C63F7CCC43FADE15ABF19EF1C43","4/12/2026 12:33:57","79.3","61","648",""
"24628","2908","MSI.TerminalServer.exe",,,"NEBULA\Nebula","NO_PATH","4/12/2026 12:34:01","8.71","8","373",""
"24768","13736","SecurityHealthSystray.exe","C:\Windows\System32\SecurityHealthSystray.exe","""C:\Windows\System32\SecurityHealthSystray.exe"" ","NEBULA\Nebula","129CC582D72581F1459C7A9AC8B020DCD3642FAE6A69ACC26C680190494970DB","4/12/2026 12:34:01","11.72","1","179",""
"24788","1996","SecurityHealthService.exe",,,"N/A","NO_PATH","4/12/2026 12:34:01","22.1","9","488",""
"26244","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:34:02","16.36","8","265",""
"25256","13736","RtkAudUService64.exe","C:\Windows\System32\DriverStore\FileRepository\realtekservice.inf_amd64_31dd95d009763f70\RtkAudUService64.exe","""C:\Windows\System32\DriverStore\FileRepository\realtekservice.inf_amd64_31dd95d009763f70\RtkAudUService64.exe"" -background","NEBULA\Nebula","719657E54297DAF359EBA00BB40131804DDEC8D7BBAFAD65EF673AF3965A57DB","4/12/2026 12:34:03","16.2","10","391",""
"26216","13736","SteelSeriesGG.exe",,,"NEBULA\Nebula","NO_PATH","4/12/2026 12:34:04","39.76","41","730",""
"25900","26216","SteelSeriesSonar.exe","C:\Program Files\SteelSeries\GG\apps\sonar\SteelSeriesSonar.exe","""C:\Program Files\SteelSeries\GG\apps\sonar\SteelSeriesSonar.exe""","NEBULA\Nebula","D13519FBB39C58CA3AF89D2B24FE71C3CDCC69D3920F9FCB42D09B1A9F902DE3","4/12/2026 12:34:04","244.31","104","2200",""
"25876","26216","SteelSeriesEngine.exe","C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe","""C:\Program Files\SteelSeries\GG\apps\engine\SteelSeriesEngine.exe"" -auto -dbEnv=production","NEBULA\Nebula","164E40FD5C8127D4C36E7120677304F3B44640787F3AA55E88E08940E2F3DF9E","4/12/2026 12:34:04","69.54","52","842",""
"16480","25900","conhost.exe","C:\WINDOWS\system32\conhost.exe","\??\C:\WINDOWS\system32\conhost.exe 0x4","NEBULA\Nebula","804C132AA005C2E90649AD2A9E5BC274B0CDFE07A45A17A6367F6D4FF85A64C7","4/12/2026 12:34:04","8.43","3","119",""
"27028","2908","SamsungMagician.exe",,,"N/A","NO_PATH","4/12/2026 12:34:06","26.05","53","882",""
"27560","25876","SteelSeriesPrism.exe","C:\Program Files\SteelSeries\GG\apps\engine\prism\SteelSeriesPrism.exe","""C:\Program Files\SteelSeries\GG\apps\engine\prism\SteelSeriesPrism.exe"" -dbEnv=production -prismSyncV2OnlyWhitelistedDevices","NEBULA\Nebula","0F0E0C67890B58E2192A8693C1DBC8545DF6AD29D57C3A13C860E8F32189413F","4/12/2026 12:34:08","24.65","22","386",""
"25112","27028","SamsungMagician.exe","C:\Program Files (x86)\Samsung\Samsung Magician\SamsungMagician.exe","""C:\Program Files (x86)\Samsung\Samsung Magician\SamsungMagician.exe"" --type=gpu-process --user-data-dir=""C:\Users\Nebula\AppData\Roaming\Samsung Magician"" --gpu-preferences=WAAAAAAAAADgAAAMAAAAAAAAAAAAAAAAAABgAAEAAAA4AAAAAAAAAAAAAAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGAAAAAAAAAAYAAAAAAAAAAgAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --field-trial-handle=1816,i,8875747859134088108,14163458452947261441,262144 --disable-features=SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=1800 /prefetch:2","NEBULA\Nebula","8DB292710997C7389AD7434D1EE3BE6BA2031B26C49C7DAB03952D97DFD1914E","4/12/2026 12:34:09","23.79","117","712",""
"26772","27028","SamsungMagician.exe",,,"N/A","NO_PATH","4/12/2026 12:34:09","7.41","13","290",""
"11096","12868","CC_Engine_x64.exe",,,"N/A","NO_PATH","4/12/2026 12:34:09","30.58","8","502",""
"15940","11096","conhost.exe",,,"N/A","NO_PATH","4/12/2026 12:34:09","7.07","2","77",""
"27368","27028","SamsungMagician.exe","C:\Program Files (x86)\Samsung\Samsung Magician\SamsungMagician.exe","""C:\Program Files (x86)\Samsung\Samsung Magician\SamsungMagician.exe"" --type=renderer --user-data-dir=""C:\Users\Nebula\AppData\Roaming\Samsung Magician"" --app-path=""C:\Program Files (x86)\Samsung\Samsung Magician\resources\app"" --enable-sandbox --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1776011608118705 --launch-time-ticks=41993282 --field-trial-handle=2948,i,8875747859134088108,14163458452947261441,262144 --disable-features=SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=2944 /prefetch:1","NEBULA\Nebula","8DB292710997C7389AD7434D1EE3BE6BA2031B26C49C7DAB03952D97DFD1914E","4/12/2026 12:34:10","50.27","33","437",""
"29144","2096","ShellExperienceHost.exe","C:\WINDOWS\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe","""C:\WINDOWS\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe"" -ServerName:App.AppXtk181tbxbce2qsex02s8tw7hfxa9xb3t.mca","NEBULA\Nebula","FF456C6B47A0AEE56954DF7B90E4E1196EE3FFF3D8984526F683300AB4ED48A8","4/12/2026 12:34:13","108.22","60","1053",""
"29576","2096","RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe -Embedding","NEBULA\Nebula","61FD42509C0235965E8A7C667DDB32ACE00579501A25D399E3D3574B68518AFB","4/12/2026 12:34:14","31.1","4","321",""
"31756","2096","AMDADLXServ.exe","C:\WINDOWS\System32\DriverStore\FileRepository\u0195698.inf_amd64_480d395d3459e71d\B025498\AMDADLXServ.exe","C:\WINDOWS\System32\DriverStore\FileRepository\u0195698.inf_amd64_480d395d3459e71d\B025498\AMDADLXServ.exe -Embedding","NEBULA\Nebula","D09504D19F317672E2037D1B2C98215399AC8F0E96FEED3C722FBF1593A863A9","4/12/2026 12:34:21","13.53","7","561",""
"31248","2908","MSI.True Color.exe",,,"NEBULA\Nebula","NO_PATH","4/12/2026 12:34:21","5.31","6","336",""
"32416","13736","Toolkit.exe","C:\Program Files (x86)\Toolkit\Toolkit.exe","""C:\Program Files (x86)\Toolkit\Toolkit.exe"" /WinStart","NEBULA\Nebula","2403741FE3387FE5A081371E29A88D3598E034CD8C8CD96C78F9DAF55D45011D","4/12/2026 12:34:22","113.82","50","1003",""
"31760","2908","MSI_LAN_Manager_Tool.exe",,,"NEBULA\Nebula","NO_PATH","4/12/2026 12:34:22","12.39","17","652",""
"33184","2908","PowerModeWatcher.exe",,,"NEBULA\Nebula","NO_PATH","4/12/2026 12:34:23","1.8","1","73",""
"33192","33184","conhost.exe",,,"NEBULA\Nebula","NO_PATH","4/12/2026 12:34:23","0.97","4","159",""
"18436","33004","claude.exe","C:\Users\Nebula\AppData\Local\AnthropicClaude\app-1.1617.0\claude.exe","""C:\Users\Nebula\AppData\Local\AnthropicClaude\app-1.1617.0\claude.exe"" --startup","NEBULA\Nebula","CA7326D92BE789336B61D6A328D9E229566EA7F225264F640E07E6366CCEDFF9","4/12/2026 12:34:26","110.11","85","1050",""
"30848","18436","claude.exe","C:\Users\Nebula\AppData\Local\AnthropicClaude\app-1.1617.0\claude.exe","C:\Users\Nebula\AppData\Local\AnthropicClaude\app-1.1617.0\claude.exe --type=crashpad-handler --user-data-dir=C:\Users\Nebula\AppData\Roaming\Claude /prefetch:4 --no-rate-limit --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\Nebula\AppData\Roaming\Claude\Crashpad --url=https://f.a.k/e --annotation=_productName=Claude --annotation=_version=1.1617.0 --annotation=plat=Win64 --annotation=prod=Electron --annotation=ver=40.8.5 --initial-client-data=0x44c,0x554,0x558,0x448,0x55c,0x7ff7d8eff8f4,0x7ff7d8eff900,0x7ff7d8eff910","NEBULA\Nebula","CA7326D92BE789336B61D6A328D9E229566EA7F225264F640E07E6366CCEDFF9","4/12/2026 12:34:26","28.48","7","209",""
"30580","18436","claude.exe","C:\Users\Nebula\AppData\Local\AnthropicClaude\app-1.1617.0\claude.exe","""C:\Users\Nebula\AppData\Local\AnthropicClaude\app-1.1617.0\claude.exe"" --type=gpu-process --user-data-dir=""C:\Users\Nebula\AppData\Roaming\Claude"" --gpu-preferences=SAAAAAAAAADgAAAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --field-trial-handle=1972,i,11133614879618412878,8756677653293843220,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EnableTransparentHwndEnlargement,PdfUseShowSaveFilePicker --disable-features=LocalNetworkAccessChecks,NetworkServiceSandbox,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708988185955192 --mojo-platform-channel-handle=1964 /prefetch:2","NEBULA\Nebula","CA7326D92BE789336B61D6A328D9E229566EA7F225264F640E07E6366CCEDFF9","4/12/2026 12:34:26","84.76","122","941",""
"1700","18436","claude.exe","C:\Users\Nebula\AppData\Local\AnthropicClaude\app-1.1617.0\claude.exe","""C:\Users\Nebula\AppData\Local\AnthropicClaude\app-1.1617.0\claude.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --user-data-dir=""C:\Users\Nebula\AppData\Roaming\Claude"" --standard-schemes=operon-artifact,cowork-artifact,app --secure-schemes=operon-artifact,cowork-artifact,app,sentry-ipc --bypasscsp-schemes=operon-artifact,sentry-ipc --cors-schemes=app,sentry-ipc --fetch-schemes=operon-artifact,cowork-artifact,app,sentry-ipc --service-worker-schemes=app --streaming-schemes=operon-artifact --field-trial-handle=1972,i,11133614879618412878,8756677653293843220,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EnableTransparentHwndEnlargement,PdfUseShowSaveFilePicker --disable-features=LocalNetworkAccessChecks,NetworkServiceSandbox,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2224 /prefetch:11","NEBULA\Nebula","CA7326D92BE789336B61D6A328D9E229566EA7F225264F640E07E6366CCEDFF9","4/12/2026 12:34:26","57.78","19","364",""
"33400","18436","claude.exe","C:\Users\Nebula\AppData\Local\AnthropicClaude\app-1.1617.0\claude.exe","""C:\Users\Nebula\AppData\Local\AnthropicClaude\app-1.1617.0\claude.exe"" --type=renderer --user-data-dir=""C:\Users\Nebula\AppData\Roaming\Claude"" --standard-schemes=operon-artifact,cowork-artifact,app --secure-schemes=operon-artifact,cowork-artifact,app,sentry-ipc --bypasscsp-schemes=operon-artifact,sentry-ipc --cors-schemes=app,sentry-ipc --fetch-schemes=operon-artifact,cowork-artifact,app,sentry-ipc --service-worker-schemes=app --streaming-schemes=operon-artifact --app-user-model-id=com.squirrel.AnthropicClaude.claude --app-path=""C:\Users\Nebula\AppData\Local\AnthropicClaude\app-1.1617.0\resources\app.asar"" --enable-sandbox --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1776011608124318 --launch-time-ticks=58722326 --field-trial-handle=1972,i,11133614879618412878,8756677653293843220,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EnableTransparentHwndEnlargement,PdfUseShowSaveFilePicker --disable-features=LocalNetworkAccessChecks,NetworkServiceSandbox,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708990060038890 --mojo-platform-channel-handle=2812 /prefetch:1","NEBULA\Nebula","CA7326D92BE789336B61D6A328D9E229566EA7F225264F640E07E6366CCEDFF9","4/12/2026 12:34:26","67.12","20","329",""
"32276","18436","claude.exe","C:\Users\Nebula\AppData\Local\AnthropicClaude\app-1.1617.0\claude.exe","""C:\Users\Nebula\AppData\Local\AnthropicClaude\app-1.1617.0\claude.exe"" --type=renderer --user-data-dir=""C:\Users\Nebula\AppData\Roaming\Claude"" --standard-schemes=operon-artifact,cowork-artifact,app --secure-schemes=operon-artifact,cowork-artifact,app,sentry-ipc --bypasscsp-schemes=operon-artifact,sentry-ipc --cors-schemes=app,sentry-ipc --fetch-schemes=operon-artifact,cowork-artifact,app,sentry-ipc --service-worker-schemes=app --streaming-schemes=operon-artifact --app-user-model-id=com.squirrel.AnthropicClaude.claude --app-path=""C:\Users\Nebula\AppData\Local\AnthropicClaude\app-1.1617.0\resources\app.asar"" --enable-sandbox --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=6 --time-ticks-at-unix-epoch=-1776011608124318 --launch-time-ticks=58755380 --field-trial-handle=1972,i,11133614879618412878,8756677653293843220,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EnableTransparentHwndEnlargement,PdfUseShowSaveFilePicker --disable-features=LocalNetworkAccessChecks,NetworkServiceSandbox,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708991934122588 --mojo-platform-channel-handle=2192 /prefetch:1","NEBULA\Nebula","CA7326D92BE789336B61D6A328D9E229566EA7F225264F640E07E6366CCEDFF9","4/12/2026 12:34:26","64.55","18","295",""
"33876","18436","claude.exe","C:\Users\Nebula\AppData\Local\AnthropicClaude\app-1.1617.0\claude.exe","""C:\Users\Nebula\AppData\Local\AnthropicClaude\app-1.1617.0\claude.exe"" --type=renderer --user-data-dir=""C:\Users\Nebula\AppData\Roaming\Claude"" --standard-schemes=operon-artifact,cowork-artifact,app --secure-schemes=operon-artifact,cowork-artifact,app,sentry-ipc --bypasscsp-schemes=operon-artifact,sentry-ipc --cors-schemes=app,sentry-ipc --fetch-schemes=operon-artifact,cowork-artifact,app,sentry-ipc --service-worker-schemes=app --streaming-schemes=operon-artifact --app-user-model-id=com.squirrel.AnthropicClaude.claude --app-path=""C:\Users\Nebula\AppData\Local\AnthropicClaude\app-1.1617.0\resources\app.asar"" --enable-sandbox --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=7 --time-ticks-at-unix-epoch=-1776011608124318 --launch-time-ticks=59081355 --field-trial-handle=1972,i,11133614879618412878,8756677653293843220,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EnableTransparentHwndEnlargement,PdfUseShowSaveFilePicker --disable-features=LocalNetworkAccessChecks,NetworkServiceSandbox,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708992871164437 --mojo-platform-channel-handle=2524 --desktop-features=""{\""nativeQuickEntry\"":{\""status\"":\""unavailable\""},\""quickEntryDictation\"":{\""status\"":\""unavailable\""},\""customQuickEntryDictationShortcut\"":{\""status\"":\""supported\""},\""plushRaccoon\"":{\""status\"":\""unavailable\""},\""quietPenguin\"":{\""status\"":\""unavailable\""},\""chillingSlothFeat\"":{\""status\"":\""supported\""},\""chillingSlothEnterprise\"":{\""status\"":\""supported\""},\""chillingSlothLocal\"":{\""status\"":\""supported\""},\""yukonSilver\"":{\""status\"":\""unsupported\"",\""reason\"":\""Cowork requires Claude Desktop be installed with our modern installer\"",\""unsupportedCode\"":\""msix_required\""},\""yukonSilverGems\"":{\""status\"":\""unsupported\"",\""reason\"":\""Cowork requires Claude Desktop be installed with our modern installer\"",\""unsupportedCode\"":\""msix_required\""},\""yukonSilverGemsCache\"":{\""status\"":\""unsupported\"",\""reason\"":\""Cowork requires Claude Desktop be installed with our modern installer\"",\""unsupportedCode\"":\""msix_required\""},\""wakeScheduler\"":{\""status\"":\""unavailable\""},\""operon\"":{\""status\"":\""unavailable\""},\""desktopTopBar\"":{\""status\"":\""supported\""},\""ccdPlugins\"":{\""status\"":\""supported\""},\""floatingAtoll\"":{\""status\"":\""unavailable\""},\""computerUse\"":{\""status\"":\""supported\""}}"" --desktop-enterprise-config=""{\""forceLoginOrgUUIDs\"":null,\""disableEssentialTelemetry\"":false,\""disableNonessentialTelemetry\"":false}"" --desktop-telemetry-config=""{\""deploymentMode\"":\""standard\"",\""appVersion\"":\""1.1617.0\"",\""cookielessOrigin\"":false}"" /prefetch:1","NEBULA\Nebula","CA7326D92BE789336B61D6A328D9E229566EA7F225264F640E07E6366CCEDFF9","4/12/2026 12:34:27","151.72","33","458",""
"34440","13736","lghub_system_tray.exe","C:\Program Files\LGHUB\system_tray\lghub_system_tray.exe","""C:\Program Files\LGHUB\system_tray\lghub_system_tray.exe"" --minimized","NEBULA\Nebula","561E7BA199FF385691115073873B2361ADD296A29065A42CE5E2018866B1F2C7","4/12/2026 12:34:28","64.66","98","1031",""
"34592","34440","lghub_agent.exe","C:\Program Files\LGHUB\lghub_agent.exe","""C:\Program Files\LGHUB\lghub_agent.exe""","NEBULA\Nebula","8276ECB70F7EBB2E7B3A8BD74EFD7F568E10BF63F8192C8271CCB01010511BEA","4/12/2026 12:34:28","58.81","108","871",""
"35676","13736","Greenshot.exe","C:\Users\Nebula\AppData\Local\Greenshot\Greenshot.exe","""C:\Users\Nebula\AppData\Local\Greenshot\Greenshot.exe"" ","NEBULA\Nebula","98BB82C1C443B4580121EE9BB7A27D530B4FAFA1E89DF960F635673B80FDF4F3","4/12/2026 12:34:29","183.45","13","1200",""
"35992","13736","Grammarly.Desktop.exe","C:\Users\Nebula\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe","""C:\Users\Nebula\AppData\Local\Grammarly\DesktopIntegrations\Grammarly.Desktop.exe"" --autostart","NEBULA\Nebula","43DDE69C6F767C69E9BD883CA2EC884787EAAFC1DBECDBCA6C1C4403B62C844F","4/12/2026 12:34:31","326.11","89","2250",""
"36332","12860","iCloudHome.exe","C:\Program Files\WindowsApps\AppleInc.iCloud_15.7.56.0_x64__nzyj5cx40ttqa\iCloud\iCloudHome.exe","""C:\Program Files\WindowsApps\AppleInc.iCloud_15.7.56.0_x64__nzyj5cx40ttqa\iCloud\iCloudHome.exe"" ","NEBULA\Nebula","E782DD26FC58693E003529D8611932AAAF8AD7D1234E27EFFB96E18F2F99F27C","4/12/2026 12:34:32","105.46","112","1963",""
"36780","12860","iCloudCKKS.exe","C:\Program Files\WindowsApps\AppleInc.iCloud_15.7.56.0_x64__nzyj5cx40ttqa\iCloud\iCloudCKKS.exe","""C:\Program Files\WindowsApps\AppleInc.iCloud_15.7.56.0_x64__nzyj5cx40ttqa\iCloud\iCloudCKKS.exe"" ","NEBULA\Nebula","1F0849A70F9834AE6A3889A045B75AC65EECE8A51A66D382699895EFD31E7E98","4/12/2026 12:34:32","40.45","39","838",""
"36844","2096","secd.exe","C:\Program Files\WindowsApps\AppleInc.iCloud_15.7.56.0_x64__nzyj5cx40ttqa\iCloud\secd.exe","C:\Program Files\WindowsApps\AppleInc.iCloud_15.7.56.0_x64__nzyj5cx40ttqa\iCloud\secd.exe -Embedding","NEBULA\Nebula","A829584923EDFCD32F8F9B9791C8D0FEEA464EE206BCC9BD78E63FA6C6F7C82A","4/12/2026 12:34:32","17.5","4","224",""
